order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method,order_date,year,month,day,day_of_week,week_of_year,is_weekend,trimester
3318,1,Ebook-18,Ebook,11.36,2,0.0,22.72,22.72,2024-09-28 19:53:08,EU,SocialAds,PayPal,2024-09-28 19:53:08,2024,9,28,5,39,1,3
3890,3,Ebook-50,Ebook,12.62,1,0.0,12.62,12.62,2024-09-28 20:56:27,EU,SocialAds,Card,2024-09-28 20:56:27,2024,9,28,5,39,1,3
2276,113,Curso-56,Curso,70.09,1,0.0,70.09,70.09,2024-09-28 21:13:28,EU,Marketplace,Card,2024-09-28 21:13:28,2024,9,28,5,39,1,3
3696,14,Ebook-36,Ebook,11.25,1,0.0,11.25,11.25,2024-09-28 23:17:23,Desconocido,Website,Card,2024-09-28 23:17:23,2024,9,28,5,39,1,3
959,19,Ebook-59,Ebook,19.81,1,0.0,19.81,19.81,2024-09-29 01:01:15,LATAM,SocialAds,PayPal,2024-09-29 01:01:15,2024,9,29,6,39,1,3
6678,2,Ebook-18,Ebook,9.91,1,0.0,9.91,9.91,2024-09-29 01:22:24,LATAM,Website,Card,2024-09-29 01:22:24,2024,9,29,6,39,1,3
1882,9,Plantilla-22,Plantilla,45.88,2,0.0,91.77,91.77,2024-09-29 03:18:22,EU,Email,PayPal,2024-09-29 03:18:22,2024,9,29,6,39,1,3
6595,17,Plantilla-55,Plantilla,15.56,1,0.0,15.56,15.56,2024-09-29 03:22:34,EU,Marketplace,Stripe,2024-09-29 03:22:34,2024,9,29,6,39,1,3
7157,3,Curso-17,Curso,30.0,1,0.0,30.0,30.0,2024-09-29 06:22:19,Desconocido,Marketplace,Card,2024-09-29 06:22:19,2024,9,29,6,39,1,3
7501,2,Curso-01,Curso,124.14,1,0.05,124.14,117.94,2024-09-29 09:36:14,OTHER,Email,Card,2024-09-29 09:36:14,2024,9,29,6,39,1,3
1795,2,Ebook-55,Ebook,16.16,1,0.0,16.16,16.16,2024-09-29 09:45:59,EU,SocialAds,Card,2024-09-29 09:45:59,2024,9,29,6,39,1,3
3235,1,Ebook-55,Ebook,8.95,1,0.0,8.95,8.95,2024-09-29 10:43:28,Desconocido,Email,Card,2024-09-29 10:43:28,2024,9,29,6,39,1,3
1738,3,Ebook-58,Ebook,12.19,1,0.0,12.19,12.19,2024-09-29 12:13:43,Desconocido,Marketplace,Card,2024-09-29 12:13:43,2024,9,29,6,39,1,3
6590,101,Plantilla-50,Plantilla,29.22,1,0.0,29.22,29.22,2024-09-29 12:35:26,Desconocido,SocialAds,PayPal,2024-09-29 12:35:26,2024,9,29,6,39,1,3
7406,1,Ebook-26,Ebook,9.69,2,0.05,19.37,18.41,2024-09-29 14:12:55,Desconocido,Website,Card,2024-09-29 14:12:55,2024,9,29,6,39,1,3
5685,44,Ebook-45,Ebook,12.33,1,0.0,12.33,12.33,2024-09-29 14:25:47,LATAM,Website,PayPal,2024-09-29 14:25:47,2024,9,29,6,39,1,3
839,93,Curso-59,Curso,69.04,1,0.0,69.04,69.04,2024-09-29 14:46:47,ASIA,Website,PayPal,2024-09-29 14:46:47,2024,9,29,6,39,1,3
148,7,Curso-28,Curso,197.74,1,0.0,197.74,197.74,2024-09-29 15:34:18,ASIA,Marketplace,Card,2024-09-29 15:34:18,2024,9,29,6,39,1,3
6058,43,Curso-58,Curso,90.96,1,0.0,90.96,90.96,2024-09-29 16:20:26,LATAM,SocialAds,Card,2024-09-29 16:20:26,2024,9,29,6,39,1,3
1095,51,Ebook-15,Ebook,14.95,1,0.05,14.95,14.2,2024-09-29 16:59:53,EU,SocialAds,Card,2024-09-29 16:59:53,2024,9,29,6,39,1,3
2262,139,Curso-42,Curso,158.38,1,0.0,158.38,158.38,2024-09-29 17:31:39,LATAM,Website,Stripe,2024-09-29 17:31:39,2024,9,29,6,39,1,3
6319,49,Curso-19,Curso,44.36,1,0.0,44.36,44.36,2024-09-29 18:29:03,ASIA,Marketplace,Card,2024-09-29 18:29:03,2024,9,29,6,39,1,3
575,43,Plantilla-35,Plantilla,24.63,1,0.05,24.63,23.4,2024-09-29 19:08:27,ASIA,Website,PayPal,2024-09-29 19:08:27,2024,9,29,6,39,1,3
2764,1,Ebook-04,Ebook,10.86,1,0.0,10.86,10.86,2024-09-29 20:00:38,Desconocido,Website,Stripe,2024-09-29 20:00:38,2024,9,29,6,39,1,3
2271,3,Ebook-51,Ebook,9.18,1,0.0,9.18,9.18,2024-09-29 21:30:00,EU,Website,Card,2024-09-29 21:30:00,2024,9,29,6,39,1,3
5425,211,Ebook-25,Ebook,10.87,1,0.0,10.87,10.87,2024-09-29 23:03:34,ASIA,Website,Card,2024-09-29 23:03:34,2024,9,29,6,39,1,3
2430,6,Plantilla-30,Plantilla,26.56,2,0.0,53.11,53.11,2024-09-30 00:36:09,LATAM,Website,Card,2024-09-30 00:36:09,2024,9,30,0,40,0,3
5545,2,Curso-25,Curso,124.13,1,0.05,124.13,117.92,2024-09-30 00:55:38,Desconocido,SocialAds,Card,2024-09-30 00:55:38,2024,9,30,0,40,0,3
1170,4,Ebook-30,Ebook,7.53,2,0.0,15.06,15.06,2024-09-30 04:37:05,Desconocido,Website,Card,2024-09-30 04:37:05,2024,9,30,0,40,0,3
4336,5,Ebook-16,Ebook,15.2,1,0.0,15.2,15.2,2024-09-30 05:58:41,Desconocido,Website,PayPal,2024-09-30 05:58:41,2024,9,30,0,40,0,3
1399,1,Curso-19,Curso,103.84,1,0.0,103.84,103.84,2024-09-30 06:21:07,EU,Website,Stripe,2024-09-30 06:21:07,2024,9,30,0,40,0,3
1867,18,Ebook-07,Ebook,7.61,1,0.0,7.61,7.61,2024-09-30 06:29:24,EU,Website,Card,2024-09-30 06:29:24,2024,9,30,0,40,0,3
7579,12,Musica-19,Musica,23.29,1,0.0,23.29,23.29,2024-09-30 06:49:09,LATAM,Marketplace,Card,2024-09-30 06:49:09,2024,9,30,0,40,0,3
2375,226,Curso-35,Curso,107.99,1,0.0,107.99,107.99,2024-09-30 07:28:15,OTHER,Website,Card,2024-09-30 07:28:15,2024,9,30,0,40,0,3
1500,31,Plantilla-60,Plantilla,23.61,1,0.05,23.61,22.43,2024-09-30 07:30:10,Desconocido,SocialAds,PayPal,2024-09-30 07:30:10,2024,9,30,0,40,0,3
5158,1,Plantilla-58,Plantilla,5.24,1,0.0,5.24,5.24,2024-09-30 08:09:58,Desconocido,Email,Stripe,2024-09-30 08:09:58,2024,9,30,0,40,0,3
7422,1,Curso-42,Curso,30.0,1,0.0,30.0,30.0,2024-09-30 09:11:26,LATAM,Website,PayPal,2024-09-30 09:11:26,2024,9,30,0,40,0,3
1739,4,Ebook-59,Ebook,15.2,2,0.0,30.41,30.41,2024-09-30 09:30:43,Desconocido,Website,PayPal,2024-09-30 09:30:43,2024,9,30,0,40,0,3
7910,429,Curso-50,Curso,137.33,1,0.0,137.33,137.33,2024-09-30 09:51:56,Desconocido,Email,Card,2024-09-30 09:51:56,2024,9,30,0,40,0,3
7825,1,Curso-25,Curso,191.9,1,0.0,191.9,191.9,2024-09-30 10:38:21,Desconocido,Website,PayPal,2024-09-30 10:38:21,2024,9,30,0,40,0,3
6885,94,Musica-45,Musica,35.92,1,0.0,35.92,35.92,2024-09-30 13:22:26,EU,SocialAds,Card,2024-09-30 13:22:26,2024,9,30,0,40,0,3
5877,1,Plantilla-57,Plantilla,29.24,1,0.0,29.24,29.24,2024-09-30 13:31:13,EU,Marketplace,PayPal,2024-09-30 13:31:13,2024,9,30,0,40,0,3
4343,15,Plantilla-23,Plantilla,35.14,2,0.0,70.28,70.28,2024-09-30 13:40:49,Desconocido,Website,Card,2024-09-30 13:40:49,2024,9,30,0,40,0,3
2550,84,Ebook-30,Ebook,18.18,1,0.0,18.18,18.18,2024-09-30 14:00:50,Desconocido,Website,Card,2024-09-30 14:00:50,2024,9,30,0,40,0,3
7411,537,Ebook-31,Ebook,15.46,1,0.0,15.46,15.46,2024-09-30 14:59:33,LATAM,Website,Stripe,2024-09-30 14:59:33,2024,9,30,0,40,0,3
1180,3,Curso-40,Curso,128.51,1,0.0,128.51,128.51,2024-09-30 15:01:09,Desconocido,Email,PayPal,2024-09-30 15:01:09,2024,9,30,0,40,0,3
512,14,Ebook-32,Ebook,8.93,1,0.0,8.93,8.93,2024-09-30 15:59:20,LATAM,Website,PayPal,2024-09-30 15:59:20,2024,9,30,0,40,0,3
5719,1,Ebook-19,Ebook,13.75,1,0.0,13.75,13.75,2024-09-30 17:11:44,Desconocido,Website,PayPal,2024-09-30 17:11:44,2024,9,30,0,40,0,3
5627,7,Ebook-47,Ebook,10.22,1,0.0,10.22,10.22,2024-09-30 18:41:30,EU,Email,Card,2024-09-30 18:41:30,2024,9,30,0,40,0,3
7126,3,Curso-46,Curso,141.26,1,0.0,141.26,141.26,2024-09-30 21:22:12,Desconocido,Website,PayPal,2024-09-30 21:22:12,2024,9,30,0,40,0,3
635,341,Ebook-35,Ebook,15.02,2,0.0,30.04,30.04,2024-09-30 23:03:03,Desconocido,Website,Card,2024-09-30 23:03:03,2024,9,30,0,40,0,3
6182,1,Ebook-02,Ebook,11.16,1,0.0,11.16,11.16,2024-10-01 00:12:09,Desconocido,Marketplace,PayPal,2024-10-01 00:12:09,2024,10,1,1,40,0,4
5829,260,Ebook-09,Ebook,7.85,1,0.0,7.85,7.85,2024-10-01 00:34:12,Desconocido,Email,PayPal,2024-10-01 00:34:12,2024,10,1,1,40,0,4
7419,6,Ebook-39,Ebook,14.14,1,0.0,14.14,14.14,2024-10-01 00:43:05,EU,Marketplace,Card,2024-10-01 00:43:05,2024,10,1,1,40,0,4
1,1,Ebook-01,Ebook,9.09,2,0.05,18.18,17.28,2024-10-01 02:09:24,LATAM,Website,PayPal,2024-10-01 02:09:24,2024,10,1,1,40,0,4
1679,698,Ebook-59,Ebook,7.83,1,0.0,7.83,7.83,2024-10-01 02:46:27,EU,Marketplace,PayPal,2024-10-01 02:46:27,2024,10,1,1,40,0,4
7258,2,Ebook-58,Ebook,12.58,2,0.05,25.17,23.91,2024-10-01 06:19:32,Desconocido,Website,Card,2024-10-01 06:19:32,2024,10,1,1,40,0,4
1537,1,Ebook-37,Ebook,11.18,2,0.0,22.37,22.37,2024-10-01 06:53:00,LATAM,Website,PayPal,2024-10-01 06:53:00,2024,10,1,1,40,0,4
2520,637,Plantilla-60,Plantilla,17.16,1,0.0,17.16,17.16,2024-10-01 07:03:58,LATAM,Website,Card,2024-10-01 07:03:58,2024,10,1,1,40,0,4
3927,16,Curso-27,Curso,167.18,1,0.05,167.18,158.82,2024-10-01 07:22:19,Desconocido,SocialAds,Card,2024-10-01 07:22:19,2024,10,1,1,40,0,4
5278,25,Ebook-58,Ebook,13.78,1,0.0,13.78,13.78,2024-10-01 08:05:48,LATAM,Marketplace,PayPal,2024-10-01 08:05:48,2024,10,1,1,40,0,4
6568,6,Curso-28,Curso,89.72,1,0.0,89.72,89.72,2024-10-01 08:20:09,ASIA,Website,Card,2024-10-01 08:20:09,2024,10,1,1,40,0,4
1334,144,Musica-14,Musica,17.83,1,0.05,17.83,16.94,2024-10-01 08:32:06,LATAM,SocialAds,Stripe,2024-10-01 08:32:06,2024,10,1,1,40,0,4
1289,1185,Ebook-29,Ebook,14.67,2,0.0,29.34,29.34,2024-10-01 08:46:08,EU,Email,Card,2024-10-01 08:46:08,2024,10,1,1,40,0,4
3844,1,Ebook-04,Ebook,7.39,1,0.0,7.39,7.39,2024-10-01 11:31:21,LATAM,SocialAds,PayPal,2024-10-01 11:31:21,2024,10,1,1,40,0,4
7430,219,Curso-50,Curso,115.69,1,0.0,115.69,115.69,2024-10-01 12:05:25,Desconocido,Website,Card,2024-10-01 12:05:25,2024,10,1,1,40,0,4
23,2,Ebook-23,Ebook,18.41,1,0.05,18.41,17.49,2024-10-01 12:37:48,LATAM,Website,Stripe,2024-10-01 12:37:48,2024,10,1,1,40,0,4
5701,1,Ebook-01,Ebook,15.44,3,0.0,46.31,46.31,2024-10-01 15:08:22,ASIA,Website,Card,2024-10-01 15:08:22,2024,10,1,1,40,0,4
7048,1491,Ebook-28,Ebook,10.02,1,0.0,10.02,10.02,2024-10-01 15:43:34,EU,Marketplace,Card,2024-10-01 15:43:34,2024,10,1,1,40,0,4
399,478,Plantilla-39,Plantilla,25.96,1,0.0,25.96,25.96,2024-10-01 15:43:44,ASIA,Website,Card,2024-10-01 15:43:44,2024,10,1,1,40,0,4
5987,3,Curso-47,Curso,128.06,1,0.0,128.06,128.06,2024-10-01 18:00:43,Desconocido,SocialAds,PayPal,2024-10-01 18:00:43,2024,10,1,1,40,0,4
4429,6,Ebook-49,Ebook,10.13,2,0.0,20.26,20.26,2024-10-01 18:58:56,Desconocido,Website,Card,2024-10-01 18:58:56,2024,10,1,1,40,0,4
60,3,Ebook-60,Ebook,3.1,1,0.0,3.1,3.1,2024-10-01 21:02:44,EU,Website,Card,2024-10-01 21:02:44,2024,10,1,1,40,0,4
7151,2,Plantilla-11,Plantilla,30.28,2,0.0,60.55,60.55,2024-10-01 21:47:48,LATAM,Email,PayPal,2024-10-01 21:47:48,2024,10,1,1,40,0,4
5919,515,Ebook-39,Ebook,7.29,1,0.05,7.29,6.92,2024-10-01 22:21:34,ASIA,Email,PayPal,2024-10-01 22:21:34,2024,10,1,1,40,0,4
6440,227,Curso-20,Curso,128.02,1,0.0,128.02,128.02,2024-10-01 23:03:55,Desconocido,SocialAds,Card,2024-10-01 23:03:55,2024,10,1,1,40,0,4
7526,16,Curso-26,Curso,105.88,1,0.0,105.88,105.88,2024-10-01 23:34:26,Desconocido,Marketplace,Stripe,2024-10-01 23:34:26,2024,10,1,1,40,0,4
5605,415,Ebook-25,Ebook,13.58,1,0.0,13.58,13.58,2024-10-01 23:50:33,Desconocido,Website,Stripe,2024-10-01 23:50:33,2024,10,1,1,40,0,4
485,1,Curso-05,Curso,30.0,1,0.0,30.0,30.0,2024-10-02 01:14:25,LATAM,Website,Stripe,2024-10-02 01:14:25,2024,10,2,2,40,0,4
5653,1,Ebook-13,Ebook,6.74,3,0.05,20.23,19.22,2024-10-02 01:22:00,Desconocido,Marketplace,Card,2024-10-02 01:22:00,2024,10,2,2,40,0,4
6019,248,Curso-19,Curso,146.8,1,0.0,146.8,146.8,2024-10-02 01:54:47,OTHER,SocialAds,PayPal,2024-10-02 01:54:47,2024,10,2,2,40,0,4
7511,2,Plantilla-11,Plantilla,18.36,1,0.0,18.36,18.36,2024-10-02 02:50:55,Desconocido,Website,PayPal,2024-10-02 02:50:55,2024,10,2,2,40,0,4
4845,7,Ebook-45,Ebook,11.61,1,0.0,11.61,11.61,2024-10-02 03:27:07,EU,SocialAds,PayPal,2024-10-02 03:27:07,2024,10,2,2,40,0,4
7642,1,Ebook-22,Ebook,11.73,1,0.0,11.73,11.73,2024-10-02 04:39:09,EU,Marketplace,Card,2024-10-02 04:39:09,2024,10,2,2,40,0,4
7282,41,Ebook-22,Ebook,23.03,1,0.0,23.03,23.03,2024-10-02 05:47:55,LATAM,Website,PayPal,2024-10-02 05:47:55,2024,10,2,2,40,0,4
3343,15,Curso-43,Curso,142.75,1,0.0,142.75,142.75,2024-10-02 05:54:40,EU,Email,Card,2024-10-02 05:54:40,2024,10,2,2,40,0,4
3572,37,Curso-32,Curso,139.72,1,0.0,139.72,139.72,2024-10-02 07:50:28,EU,SocialAds,Card,2024-10-02 07:50:28,2024,10,2,2,40,0,4
1366,29,Ebook-46,Ebook,10.59,1,0.0,10.59,10.59,2024-10-02 08:47:38,EU,SocialAds,PayPal,2024-10-02 08:47:38,2024,10,2,2,40,0,4
2210,3,Musica-50,Musica,27.32,1,0.0,27.32,27.32,2024-10-02 09:58:19,LATAM,Email,PayPal,2024-10-02 09:58:19,2024,10,2,2,40,0,4
4650,1,Ebook-30,Ebook,14.13,2,0.0,28.25,28.25,2024-10-02 10:01:06,ASIA,Marketplace,Card,2024-10-02 10:01:06,2024,10,2,2,40,0,4
7828,1,Ebook-28,Ebook,11.73,2,0.0,23.46,23.46,2024-10-02 11:28:24,EU,Marketplace,Card,2024-10-02 11:28:24,2024,10,2,2,40,0,4
2401,3,Ebook-01,Ebook,14.41,2,0.0,28.83,28.83,2024-10-02 12:53:37,Desconocido,Email,Card,2024-10-02 12:53:37,2024,10,2,2,40,0,4
2455,2,Curso-55,Curso,141.34,1,0.0,141.34,141.34,2024-10-02 13:15:04,LATAM,SocialAds,PayPal,2024-10-02 13:15:04,2024,10,2,2,40,0,4
4196,1181,Ebook-56,Ebook,15.29,1,0.0,15.29,15.29,2024-10-02 14:14:27,EU,Email,Card,2024-10-02 14:14:27,2024,10,2,2,40,0,4
2069,129,Ebook-29,Ebook,18.38,2,0.0,36.75,36.75,2024-10-02 16:42:05,EU,Marketplace,PayPal,2024-10-02 16:42:05,2024,10,2,2,40,0,4
138,3,Plantilla-18,Plantilla,34.36,1,0.0,34.36,34.36,2024-10-02 17:59:23,OTHER,Marketplace,PayPal,2024-10-02 17:59:23,2024,10,2,2,40,0,4
3320,1,Plantilla-20,Plantilla,26.73,1,0.0,26.73,26.73,2024-10-02 18:16:23,ASIA,SocialAds,PayPal,2024-10-02 18:16:23,2024,10,2,2,40,0,4
6401,1,Curso-41,Curso,50.55,1,0.0,50.55,50.55,2024-10-02 19:18:21,Desconocido,Website,Stripe,2024-10-02 19:18:21,2024,10,2,2,40,0,4
5405,47,Ebook-05,Ebook,11.5,1,0.0,11.5,11.5,2024-10-02 20:17:03,Desconocido,Website,Card,2024-10-02 20:17:03,2024,10,2,2,40,0,4
6231,3,Curso-51,Curso,169.73,1,0.0,169.73,169.73,2024-10-02 22:28:01,Desconocido,Website,PayPal,2024-10-02 22:28:01,2024,10,2,2,40,0,4
2313,6,Curso-33,Curso,144.33,1,0.0,144.33,144.33,2024-10-02 23:16:41,OTHER,Marketplace,Crypto,2024-10-02 23:16:41,2024,10,2,2,40,0,4
945,1,Ebook-45,Ebook,16.04,1,0.0,16.04,16.04,2024-10-02 23:43:27,Desconocido,Website,Card,2024-10-02 23:43:27,2024,10,2,2,40,0,4
4875,2,Ebook-15,Ebook,3.0,1,0.0,3.0,3.0,2024-10-03 01:00:28,OTHER,Website,PayPal,2024-10-03 01:00:28,2024,10,3,3,40,0,4
6180,3,Ebook-60,Ebook,12.39,3,0.0,37.18,37.18,2024-10-03 01:19:35,Desconocido,Website,Card,2024-10-03 01:19:35,2024,10,3,3,40,0,4
3255,1,Ebook-15,Ebook,13.21,2,0.0,26.41,26.41,2024-10-03 02:16:13,Desconocido,Website,Card,2024-10-03 02:16:13,2024,10,3,3,40,0,4
7186,3,Musica-46,Musica,36.36,1,0.0,36.36,36.36,2024-10-03 03:02:15,LATAM,Marketplace,Card,2024-10-03 03:02:15,2024,10,3,3,40,0,4
382,75,Curso-22,Curso,127.79,1,0.0,127.79,127.79,2024-10-03 04:39:51,Desconocido,Marketplace,Stripe,2024-10-03 04:39:51,2024,10,3,3,40,0,4
3729,259,Ebook-09,Ebook,16.13,1,0.0,16.13,16.13,2024-10-03 05:24:59,Desconocido,Email,Card,2024-10-03 05:24:59,2024,10,3,3,40,0,4
3966,7,Plantilla-06,Plantilla,56.58,1,0.05,56.58,53.75,2024-10-03 05:29:50,EU,Website,Card,2024-10-03 05:29:50,2024,10,3,3,40,0,4
3534,567,Ebook-54,Ebook,9.03,2,0.0,18.05,18.05,2024-10-03 06:14:04,Desconocido,SocialAds,Card,2024-10-03 06:14:04,2024,10,3,3,40,0,4
2767,1,Curso-07,Curso,114.61,1,0.0,114.61,114.61,2024-10-03 06:58:44,EU,Marketplace,Card,2024-10-03 06:58:44,2024,10,3,3,40,0,4
655,1,Ebook-55,Ebook,13.81,3,0.05,41.42,39.35,2024-10-03 08:38:08,EU,SocialAds,PayPal,2024-10-03 08:38:08,2024,10,3,3,40,0,4
5752,203,Plantilla-52,Plantilla,32.38,1,0.0,32.38,32.38,2024-10-03 09:32:58,Desconocido,Marketplace,Card,2024-10-03 09:32:58,2024,10,3,3,40,0,4
3312,515,Curso-12,Curso,126.44,1,0.0,126.44,126.44,2024-10-03 11:25:06,EU,Marketplace,Card,2024-10-03 11:25:06,2024,10,3,3,40,0,4
1285,21,Ebook-25,Ebook,9.45,1,0.0,9.45,9.45,2024-10-03 12:45:26,LATAM,Website,Card,2024-10-03 12:45:26,2024,10,3,3,40,0,4
4419,1,Ebook-39,Ebook,12.65,2,0.0,25.31,25.31,2024-10-03 12:46:08,LATAM,SocialAds,Card,2024-10-03 12:46:08,2024,10,3,3,40,0,4
6858,1,Ebook-18,Ebook,14.66,3,0.0,43.98,43.98,2024-10-03 13:24:20,LATAM,Website,Card,2024-10-03 13:24:20,2024,10,3,3,40,0,4
4545,33,Ebook-45,Ebook,11.8,1,0.0,11.8,11.8,2024-10-03 14:46:08,Desconocido,Marketplace,Card,2024-10-03 14:46:08,2024,10,3,3,40,0,4
1702,136,Ebook-22,Ebook,12.92,1,0.0,12.92,12.92,2024-10-03 15:00:53,Desconocido,Website,Card,2024-10-03 15:00:53,2024,10,3,3,40,0,4
2441,241,Curso-41,Curso,77.41,1,0.0,77.41,77.41,2024-10-03 15:16:53,LATAM,Website,Stripe,2024-10-03 15:16:53,2024,10,3,3,40,0,4
5489,88,Curso-29,Curso,60.48,1,0.05,60.48,57.46,2024-10-03 15:40:47,Desconocido,Email,PayPal,2024-10-03 15:40:47,2024,10,3,3,40,0,4
6625,6,Plantilla-25,Plantilla,47.7,1,0.0,47.7,47.7,2024-10-03 15:44:05,EU,Website,Card,2024-10-03 15:44:05,2024,10,3,3,40,0,4
1040,39,Ebook-20,Ebook,7.28,1,0.0,7.28,7.28,2024-10-03 17:04:46,Desconocido,Marketplace,Stripe,2024-10-03 17:04:46,2024,10,3,3,40,0,4
1595,16,Plantilla-35,Plantilla,25.38,2,0.0,50.76,50.76,2024-10-03 17:14:18,Desconocido,Email,Stripe,2024-10-03 17:14:18,2024,10,3,3,40,0,4
251,2,Ebook-11,Ebook,9.15,1,0.0,9.15,9.15,2024-10-03 19:10:24,ASIA,Website,PayPal,2024-10-03 19:10:24,2024,10,3,3,40,0,4
198,100,Plantilla-18,Plantilla,6.05,1,0.0,6.05,6.05,2024-10-03 21:35:19,Desconocido,Website,Card,2024-10-03 21:35:19,2024,10,3,3,40,0,4
4743,1,Ebook-03,Ebook,14.37,3,0.05,43.1,40.95,2024-10-04 00:53:21,EU,Email,PayPal,2024-10-04 00:53:21,2024,10,4,4,40,0,4
7746,16,Curso-06,Curso,96.59,1,0.0,96.59,96.59,2024-10-04 02:24:09,LATAM,Website,Stripe,2024-10-04 02:24:09,2024,10,4,4,40,0,4
5841,358,Ebook-21,Ebook,10.04,1,0.0,10.04,10.04,2024-10-04 02:54:29,Desconocido,Website,PayPal,2024-10-04 02:54:29,2024,10,4,4,40,0,4
4978,187,Ebook-58,Ebook,9.69,1,0.0,9.69,9.69,2024-10-04 04:14:58,Desconocido,SocialAds,PayPal,2024-10-04 04:14:58,2024,10,4,4,40,0,4
7256,1,Curso-56,Curso,133.07,1,0.0,133.07,133.07,2024-10-04 05:00:56,ASIA,SocialAds,Card,2024-10-04 05:00:56,2024,10,4,4,40,0,4
4644,1295,Ebook-24,Ebook,11.76,1,0.0,11.76,11.76,2024-10-04 08:38:26,OTHER,Website,Card,2024-10-04 08:38:26,2024,10,4,4,40,0,4
3705,1,Musica-45,Musica,48.33,1,0.0,48.33,48.33,2024-10-04 08:59:04,Desconocido,SocialAds,PayPal,2024-10-04 08:59:04,2024,10,4,4,40,0,4
2549,28,Ebook-29,Ebook,13.93,2,0.0,27.86,27.86,2024-10-04 10:10:15,Desconocido,SocialAds,Stripe,2024-10-04 10:10:15,2024,10,4,4,40,0,4
1842,1,Ebook-42,Ebook,13.45,1,0.0,13.45,13.45,2024-10-04 11:05:06,OTHER,Website,Card,2024-10-04 11:05:06,2024,10,4,4,40,0,4
3394,43,Ebook-34,Ebook,15.36,1,0.0,15.36,15.36,2024-10-04 11:05:32,LATAM,Marketplace,Stripe,2024-10-04 11:05:32,2024,10,4,4,40,0,4
3997,14,Ebook-37,Ebook,13.13,2,0.05,26.25,24.94,2024-10-04 13:45:34,ASIA,Website,Stripe,2024-10-04 13:45:34,2024,10,4,4,40,0,4
4522,900,Curso-22,Curso,173.14,1,0.0,173.14,173.14,2024-10-04 13:56:04,LATAM,Email,PayPal,2024-10-04 13:56:04,2024,10,4,4,40,0,4
4800,1,Curso-60,Curso,109.73,1,0.0,109.73,109.73,2024-10-04 15:16:58,EU,Marketplace,Card,2024-10-04 15:16:58,2024,10,4,4,40,0,4
4144,179,Plantilla-04,Plantilla,21.21,1,0.0,21.21,21.21,2024-10-04 18:41:19,Desconocido,Marketplace,Card,2024-10-04 18:41:19,2024,10,4,4,40,0,4
1836,5,Curso-36,Curso,147.77,1,0.05,147.77,140.38,2024-10-05 01:13:45,Desconocido,Website,Card,2024-10-05 01:13:45,2024,10,5,5,40,1,4
4646,6,Plantilla-26,Plantilla,12.98,1,0.0,12.98,12.98,2024-10-05 01:32:07,EU,Email,Card,2024-10-05 01:32:07,2024,10,5,5,40,1,4
2014,4,Ebook-34,Ebook,8.65,1,0.0,8.65,8.65,2024-10-05 01:42:38,Desconocido,Email,PayPal,2024-10-05 01:42:38,2024,10,5,5,40,1,4
7542,96,Ebook-42,Ebook,13.9,2,0.05,27.8,26.41,2024-10-05 03:16:58,Desconocido,Marketplace,Card,2024-10-05 03:16:58,2024,10,5,5,40,1,4
5676,37,Ebook-36,Ebook,13.36,1,0.0,13.36,13.36,2024-10-05 03:27:44,EU,SocialAds,Card,2024-10-05 03:27:44,2024,10,5,5,40,1,4
104,7,Curso-44,Curso,186.09,1,0.0,186.09,186.09,2024-10-05 03:43:28,Desconocido,Website,PayPal,2024-10-05 03:43:28,2024,10,5,5,40,1,4
68,19,Plantilla-08,Plantilla,41.3,1,0.0,41.3,41.3,2024-10-05 03:55:13,Desconocido,Website,Card,2024-10-05 03:55:13,2024,10,5,5,40,1,4
2631,1,Curso-51,Curso,154.81,1,0.05,154.81,147.07,2024-10-05 03:57:40,EU,SocialAds,Card,2024-10-05 03:57:40,2024,10,5,5,40,1,4
7916,1,Ebook-56,Ebook,13.04,1,0.05,13.04,12.38,2024-10-05 07:18:07,EU,Website,Card,2024-10-05 07:18:07,2024,10,5,5,40,1,4
442,62,Musica-22,Musica,39.98,1,0.0,39.98,39.98,2024-10-05 08:00:58,Desconocido,Website,Card,2024-10-05 08:00:58,2024,10,5,5,40,1,4
2790,29,Musica-30,Musica,35.45,1,0.0,35.45,35.45,2024-10-05 09:22:34,Desconocido,Website,Card,2024-10-05 09:22:34,2024,10,5,5,40,1,4
4371,1,Ebook-51,Ebook,13.17,1,0.0,13.17,13.17,2024-10-05 09:26:32,Desconocido,Website,Card,2024-10-05 09:26:32,2024,10,5,5,40,1,4
850,1,Curso-10,Curso,178.11,1,0.05,178.11,169.21,2024-10-05 11:37:58,Desconocido,Website,Card,2024-10-05 11:37:58,2024,10,5,5,40,1,4
2399,928,Curso-59,Curso,106.34,1,0.0,106.34,106.34,2024-10-05 12:25:22,EU,Email,PayPal,2024-10-05 12:25:22,2024,10,5,5,40,1,4
2690,81,Ebook-50,Ebook,8.22,1,0.0,8.22,8.22,2024-10-05 14:13:38,Desconocido,Website,Stripe,2024-10-05 14:13:38,2024,10,5,5,40,1,4
4224,2,Plantilla-24,Plantilla,14.04,1,0.0,14.04,14.04,2024-10-05 17:05:15,EU,Email,Card,2024-10-05 17:05:15,2024,10,5,5,40,1,4
