order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method
485,1,Curso-05,Curso,30.0,1,0.0,30.0,30.0,2024-10-02 01:14:25,LATAM,Website,Stripe
5653,1,Ebook-13,Ebook,6.74,3,0.05,20.23,19.22,2024-10-02 01:22:00,NA,Marketplace,Card
6019,248,Curso-19,Curso,146.8,1,0.0,146.8,146.8,2024-10-02 01:54:47,OTHER,SocialAds,PayPal
7511,2,Plantilla-11,Plantilla,18.36,1,0.0,18.36,18.36,2024-10-02 02:50:55,NA,Website,PayPal
4845,7,Ebook-45,Ebook,11.61,1,0.0,11.61,11.61,2024-10-02 03:27:07,EU,SocialAds,PayPal
7642,1,Ebook-22,Ebook,11.73,1,0.0,11.73,11.73,2024-10-02 04:39:09,EU,Marketplace,Card
7282,41,Ebook-22,Ebook,23.03,1,0.0,23.03,23.03,2024-10-02 05:47:55,LATAM,Website,PayPal
3343,15,Curso-43,Curso,142.75,1,0.0,142.75,142.75,2024-10-02 05:54:40,EU,Email,Card
3572,37,Curso-32,Curso,139.72,1,0.0,139.72,139.72,2024-10-02 07:50:28,EU,SocialAds,Card
1366,29,Ebook-46,Ebook,10.59,1,0.0,10.59,10.59,2024-10-02 08:47:38,EU,SocialAds,PayPal
2210,3,Musica-50,Musica,27.32,1,0.0,27.32,27.32,2024-10-02 09:58:19,LATAM,Email,PayPal
4650,1,Ebook-30,Ebook,14.13,2,0.0,28.25,28.25,2024-10-02 10:01:06,ASIA,Marketplace,Card
7828,1,Ebook-28,Ebook,11.73,2,0.0,23.46,23.46,2024-10-02 11:28:24,EU,Marketplace,Card
2401,3,Ebook-01,Ebook,14.41,2,0.0,28.83,28.83,2024-10-02 12:53:37,NA,Email,Card
2455,2,Curso-55,Curso,141.34,1,0.0,141.34,141.34,2024-10-02 13:15:04,LATAM,SocialAds,PayPal
4196,1181,Ebook-56,Ebook,15.29,1,0.0,15.29,15.29,2024-10-02 14:14:27,EU,Email,Card
2069,129,Ebook-29,Ebook,18.38,2,0.0,36.75,36.75,2024-10-02 16:42:05,EU,Marketplace,PayPal
138,3,Plantilla-18,Plantilla,34.36,1,0.0,34.36,34.36,2024-10-02 17:59:23,OTHER,Marketplace,PayPal
3320,1,Plantilla-20,Plantilla,26.73,1,0.0,26.73,26.73,2024-10-02 18:16:23,ASIA,SocialAds,PayPal
6401,1,Curso-41,Curso,50.55,1,0.0,50.55,50.55,2024-10-02 19:18:21,NA,Website,Stripe
5405,47,Ebook-05,Ebook,11.5,1,0.0,11.5,11.5,2024-10-02 20:17:03,NA,Website,Card
6231,3,Curso-51,Curso,169.73,1,0.0,169.73,169.73,2024-10-02 22:28:01,NA,Website,PayPal
2313,6,Curso-33,Curso,144.33,1,0.0,144.33,144.33,2024-10-02 23:16:41,OTHER,Marketplace,Crypto
945,1,Ebook-45,Ebook,16.04,1,0.0,16.04,16.04,2024-10-02 23:43:27,NA,Website,Card
4875,2,Ebook-15,Ebook,3.0,1,0.0,3.0,3.0,2024-10-03 01:00:28,OTHER,Website,PayPal
6180,3,Ebook-60,Ebook,12.39,3,0.0,37.18,37.18,2024-10-03 01:19:35,NA,Website,Card
3255,1,Ebook-15,Ebook,13.21,2,0.0,26.41,26.41,2024-10-03 02:16:13,NA,Website,Card
7186,3,Musica-46,Musica,36.36,1,0.0,36.36,36.36,2024-10-03 03:02:15,LATAM,Marketplace,Card
382,75,Curso-22,Curso,127.79,1,0.0,127.79,127.79,2024-10-03 04:39:51,NA,Marketplace,Stripe
3729,259,Ebook-09,Ebook,16.13,1,0.0,16.13,16.13,2024-10-03 05:24:59,NA,Email,Card
3966,7,Plantilla-06,Plantilla,56.58,1,0.05,56.58,53.75,2024-10-03 05:29:50,EU,Website,Card
3534,567,Ebook-54,Ebook,9.03,2,0.0,18.05,18.05,2024-10-03 06:14:04,NA,SocialAds,Card
2767,1,Curso-07,Curso,114.61,1,0.0,114.61,114.61,2024-10-03 06:58:44,EU,Marketplace,Card
655,1,Ebook-55,Ebook,13.81,3,0.05,41.42,39.35,2024-10-03 08:38:08,EU,SocialAds,PayPal
5752,203,Plantilla-52,Plantilla,32.38,1,0.0,32.38,32.38,2024-10-03 09:32:58,NA,Marketplace,Card
3312,515,Curso-12,Curso,126.44,1,0.0,126.44,126.44,2024-10-03 11:25:06,EU,Marketplace,Card
1285,21,Ebook-25,Ebook,9.45,1,0.0,9.45,9.45,2024-10-03 12:45:26,LATAM,Website,Card
4419,1,Ebook-39,Ebook,12.65,2,0.0,25.31,25.31,2024-10-03 12:46:08,LATAM,SocialAds,Card
6858,1,Ebook-18,Ebook,14.66,3,0.0,43.98,43.98,2024-10-03 13:24:20,LATAM,Website,Card
4545,33,Ebook-45,Ebook,11.8,1,0.0,11.8,11.8,2024-10-03 14:46:08,NA,Marketplace,Card
1702,136,Ebook-22,Ebook,12.92,1,0.0,12.92,12.92,2024-10-03 15:00:53,NA,Website,Card
2441,241,Curso-41,Curso,77.41,1,0.0,77.41,77.41,2024-10-03 15:16:53,LATAM,Website,Stripe
5489,88,Curso-29,Curso,60.48,1,0.05,60.48,57.46,2024-10-03 15:40:47,NA,Email,PayPal
6625,6,Plantilla-25,Plantilla,47.7,1,0.0,47.7,47.7,2024-10-03 15:44:05,EU,Website,Card
1040,39,Ebook-20,Ebook,7.28,1,0.0,7.28,7.28,2024-10-03 17:04:46,NA,Marketplace,Stripe
1595,16,Plantilla-35,Plantilla,25.38,2,0.0,50.76,50.76,2024-10-03 17:14:18,NA,Email,Stripe
251,2,Ebook-11,Ebook,9.15,1,0.0,9.15,9.15,2024-10-03 19:10:24,ASIA,Website,PayPal
198,100,Plantilla-18,Plantilla,6.05,1,0.0,6.05,6.05,2024-10-03 21:35:19,NA,Website,Card
4743,1,Ebook-03,Ebook,14.37,3,0.05,43.1,40.95,2024-10-04 00:53:21,EU,Email,PayPal
7746,16,Curso-06,Curso,96.59,1,0.0,96.59,96.59,2024-10-04 02:24:09,LATAM,Website,Stripe
5841,358,Ebook-21,Ebook,10.04,1,0.0,10.04,10.04,2024-10-04 02:54:29,NA,Website,PayPal
4978,187,Ebook-58,Ebook,9.69,1,0.0,9.69,9.69,2024-10-04 04:14:58,NA,SocialAds,PayPal
7256,1,Curso-56,Curso,133.07,1,0.0,133.07,133.07,2024-10-04 05:00:56,ASIA,SocialAds,Card
4644,1295,Ebook-24,Ebook,11.76,1,0.0,11.76,11.76,2024-10-04 08:38:26,OTHER,Website,Card
3705,1,Musica-45,Musica,48.33,1,0.0,48.33,48.33,2024-10-04 08:59:04,NA,SocialAds,PayPal
2549,28,Ebook-29,Ebook,13.93,2,0.0,27.86,27.86,2024-10-04 10:10:15,NA,SocialAds,Stripe
1842,1,Ebook-42,Ebook,13.45,1,0.0,13.45,13.45,2024-10-04 11:05:06,OTHER,Website,Card
3394,43,Ebook-34,Ebook,15.36,1,0.0,15.36,15.36,2024-10-04 11:05:32,LATAM,Marketplace,Stripe
3997,14,Ebook-37,Ebook,13.13,2,0.05,26.25,24.94,2024-10-04 13:45:34,ASIA,Website,Stripe
4522,900,Curso-22,Curso,173.14,1,0.0,173.14,173.14,2024-10-04 13:56:04,LATAM,Email,PayPal
4800,1,Curso-60,Curso,109.73,1,0.0,109.73,109.73,2024-10-04 15:16:58,EU,Marketplace,Card
4144,179,Plantilla-04,Plantilla,21.21,1,0.0,21.21,21.21,2024-10-04 18:41:19,NA,Marketplace,Card
1836,5,Curso-36,Curso,147.77,1,0.05,147.77,140.38,2024-10-05 01:13:45,NA,Website,Card
4646,6,Plantilla-26,Plantilla,12.98,1,0.0,12.98,12.98,2024-10-05 01:32:07,EU,Email,Card
2014,4,Ebook-34,Ebook,8.65,1,0.0,8.65,8.65,2024-10-05 01:42:38,NA,Email,PayPal
7542,96,Ebook-42,Ebook,13.9,2,0.05,27.8,26.41,2024-10-05 03:16:58,NA,Marketplace,Card
5676,37,Ebook-36,Ebook,13.36,1,0.0,13.36,13.36,2024-10-05 03:27:44,EU,SocialAds,Card
104,7,Curso-44,Curso,186.09,1,0.0,186.09,186.09,2024-10-05 03:43:28,NA,Website,PayPal
68,19,Plantilla-08,Plantilla,41.3,1,0.0,41.3,41.3,2024-10-05 03:55:13,NA,Website,Card
2631,1,Curso-51,Curso,154.81,1,0.05,154.81,147.07,2024-10-05 03:57:40,EU,SocialAds,Card
7916,1,Ebook-56,Ebook,13.04,1,0.05,13.04,12.38,2024-10-05 07:18:07,EU,Website,Card
442,62,Musica-22,Musica,39.98,1,0.0,39.98,39.98,2024-10-05 08:00:58,NA,Website,Card
2790,29,Musica-30,Musica,35.45,1,0.0,35.45,35.45,2024-10-05 09:22:34,NA,Website,Card
4371,1,Ebook-51,Ebook,13.17,1,0.0,13.17,13.17,2024-10-05 09:26:32,NA,Website,Card
850,1,Curso-10,Curso,178.11,1,0.05,178.11,169.21,2024-10-05 11:37:58,NA,Website,Card
2399,928,Curso-59,Curso,106.34,1,0.0,106.34,106.34,2024-10-05 12:25:22,EU,Email,PayPal
2690,81,Ebook-50,Ebook,8.22,1,0.0,8.22,8.22,2024-10-05 14:13:38,NA,Website,Stripe
4224,2,Plantilla-24,Plantilla,14.04,1,0.0,14.04,14.04,2024-10-05 17:05:15,EU,Email,Card
1107,71,Ebook-27,Ebook,19.37,3,0.0,58.11,58.11,2024-10-05 19:49:23,NA,Email,Card
3784,1,Plantilla-04,Plantilla,23.07,1,0.0,23.07,23.07,2024-10-05 20:17:41,LATAM,Website,Stripe
6425,3,Ebook-05,Ebook,12.89,1,0.0,12.89,12.89,2024-10-05 20:35:32,EU,Website,Stripe
4660,5,Plantilla-40,Plantilla,16.82,1,0.0,16.82,16.82,2024-10-05 21:09:11,LATAM,Website,PayPal
7477,5,Curso-37,Curso,144.35,1,0.0,144.35,144.35,2024-10-05 21:36:01,LATAM,Website,PayPal
2303,677,Curso-23,Curso,110.56,1,0.0,110.56,110.56,2024-10-05 22:18:16,NA,Website,Card
2551,5,Ebook-31,Ebook,16.34,2,0.0,32.68,32.68,2024-10-05 23:03:31,EU,SocialAds,PayPal
1837,1,Ebook-37,Ebook,12.0,1,0.0,12.0,12.0,2024-10-05 23:13:30,ASIA,Website,PayPal
3291,32,Ebook-51,Ebook,7.93,2,0.0,15.87,15.87,2024-10-05 23:21:52,EU,Email,PayPal
4438,354,Plantilla-58,Plantilla,22.99,1,0.0,22.99,22.99,2024-10-06 00:38:26,NA,Email,Card
7295,4,Ebook-35,Ebook,14.8,1,0.0,14.8,14.8,2024-10-06 01:20:06,NA,SocialAds,Card
6697,1,Curso-37,Curso,147.85,1,0.0,147.85,147.85,2024-10-06 03:31:12,NA,Website,Stripe
3562,29,Plantilla-22,Plantilla,9.64,1,0.0,9.64,9.64,2024-10-06 03:31:35,NA,Website,Card
2794,1,Ebook-34,Ebook,15.85,1,0.0,15.85,15.85,2024-10-06 06:34:42,NA,SocialAds,PayPal
3002,8,Plantilla-02,Plantilla,26.64,1,0.0,26.64,26.64,2024-10-06 06:48:38,NA,Website,Card
7742,183,Ebook-02,Ebook,13.06,1,0.05,13.06,12.41,2024-10-06 07:51:49,LATAM,Website,Card
1913,30,Musica-53,Musica,75.56,1,0.0,75.56,75.56,2024-10-06 10:41:32,NA,Marketplace,Card
6264,12,Musica-24,Musica,48.88,1,0.05,48.88,46.43,2024-10-06 11:46:36,LATAM,Website,Card
6280,307,Ebook-40,Ebook,13.25,1,0.0,13.25,13.25,2024-10-06 12:11:04,EU,Website,Card
57,4,Ebook-57,Ebook,12.96,1,0.0,12.96,12.96,2024-10-06 14:04:55,NA,Website,Card
4168,191,Ebook-28,Ebook,11.17,2,0.0,22.34,22.34,2024-10-06 14:08:37,LATAM,Email,Stripe
6396,1,Ebook-36,Ebook,13.66,1,0.0,13.66,13.66,2024-10-06 16:32:51,EU,Website,Stripe
7025,71,Curso-05,Curso,120.47,1,0.0,120.47,120.47,2024-10-06 18:49:35,NA,Website,Stripe
7980,24,Plantilla-60,Plantilla,39.42,1,0.0,39.42,39.42,2024-10-06 20:20:39,NA,Email,Stripe
5952,11,Ebook-12,Ebook,14.97,1,0.0,14.97,14.97,2024-10-07 00:39:29,LATAM,SocialAds,Card
6884,55,Curso-44,Curso,70.48,1,0.0,70.48,70.48,2024-10-07 02:02:41,EU,SocialAds,Card
4821,290,Ebook-21,Ebook,14.0,2,0.0,27.99,27.99,2024-10-07 04:19:46,NA,SocialAds,Card
1482,23,Ebook-42,Ebook,7.59,1,0.0,7.59,7.59,2024-10-07 04:32:45,NA,SocialAds,Card
3834,36,Ebook-54,Ebook,8.55,1,0.0,8.55,8.55,2024-10-07 05:50:24,ASIA,SocialAds,Stripe
3951,3,Ebook-51,Ebook,11.37,1,0.0,11.37,11.37,2024-10-07 06:01:13,OTHER,Marketplace,Card
3401,1,Ebook-41,Ebook,16.69,1,0.0,16.69,16.69,2024-10-07 07:12:15,NA,Email,Stripe
6728,8,Ebook-08,Ebook,6.54,1,0.0,6.54,6.54,2024-10-07 07:18:35,EU,Website,Card
3539,10,Curso-59,Curso,154.53,1,0.0,154.53,154.53,2024-10-07 07:33:34,EU,Website,Card
5865,10,Plantilla-45,Plantilla,22.79,2,0.0,45.57,45.57,2024-10-07 07:40:18,LATAM,Marketplace,Crypto
6054,1,Ebook-54,Ebook,9.16,1,0.0,9.16,9.16,2024-10-07 10:53:29,EU,SocialAds,Stripe
950,82,Curso-50,Curso,50.3,1,0.0,50.3,50.3,2024-10-07 11:35:38,EU,Website,Stripe
2402,46,Ebook-02,Ebook,16.22,1,0.0,16.22,16.22,2024-10-07 12:18:57,NA,Marketplace,Card
4048,3,Curso-28,Curso,126.4,1,0.0,126.4,126.4,2024-10-07 14:06:22,OTHER,Website,Card
4697,2,Curso-17,Curso,144.3,1,0.0,144.3,144.3,2024-10-07 14:14:50,NA,Website,PayPal
6868,305,Ebook-28,Ebook,10.45,2,0.0,20.91,20.91,2024-10-07 15:05:02,EU,Marketplace,Card
7478,2,Ebook-38,Ebook,13.55,1,0.0,13.55,13.55,2024-10-07 15:37:29,EU,Website,Card
3894,6,Ebook-54,Ebook,13.2,1,0.0,13.2,13.2,2024-10-07 16:10:30,EU,Website,Card
6638,17,Curso-38,Curso,214.54,1,0.0,214.54,214.54,2024-10-07 16:24:40,EU,Website,Card
1627,11,Ebook-07,Ebook,7.45,3,0.0,22.34,22.34,2024-10-07 18:00:11,EU,Marketplace,PayPal
2478,2,Plantilla-18,Plantilla,21.77,1,0.0,21.77,21.77,2024-10-07 18:18:52,NA,Website,Stripe
1323,597,Plantilla-03,Plantilla,36.38,1,0.0,36.38,36.38,2024-10-07 18:27:32,LATAM,Marketplace,Card
3769,28,Ebook-49,Ebook,14.04,1,0.0,14.04,14.04,2024-10-07 19:54:15,NA,Email,Card
3978,7,Curso-18,Curso,97.67,1,0.05,97.67,92.79,2024-10-07 20:40:44,ASIA,Website,Card
2662,14,Plantilla-22,Plantilla,29.36,1,0.0,29.36,29.36,2024-10-07 23:44:23,NA,SocialAds,Card
3932,1645,Ebook-32,Ebook,8.14,1,0.0,8.14,8.14,2024-10-08 00:10:23,EU,Email,Card
7484,5,Curso-44,Curso,80.53,1,0.05,80.53,76.51,2024-10-08 00:16:24,LATAM,SocialAds,PayPal
1218,355,Curso-18,Curso,145.86,1,0.0,145.86,145.86,2024-10-08 01:56:11,ASIA,SocialAds,PayPal
3341,1,Plantilla-41,Plantilla,36.1,1,0.0,36.1,36.1,2024-10-08 02:07:50,EU,Email,PayPal
1109,1719,Curso-29,Curso,65.85,1,0.0,65.85,65.85,2024-10-08 02:21:24,NA,Email,Stripe
5467,1,Plantilla-07,Plantilla,24.54,1,0.05,24.54,23.31,2024-10-08 03:51:13,EU,Website,Card
7463,44,Musica-23,Musica,28.99,1,0.0,28.99,28.99,2024-10-08 04:12:30,EU,Website,Stripe
5957,5,Ebook-17,Ebook,9.43,2,0.0,18.86,18.86,2024-10-08 04:38:49,NA,SocialAds,Card
4945,102,Plantilla-25,Plantilla,24.16,1,0.0,24.16,24.16,2024-10-08 06:37:25,NA,Email,Card
1765,20,Ebook-25,Ebook,10.61,1,0.05,10.61,10.08,2024-10-08 07:34:38,ASIA,Website,Stripe
5912,2,Musica-32,Musica,33.9,1,0.0,33.9,33.9,2024-10-08 07:38:24,NA,Website,Card
626,2,Ebook-26,Ebook,11.52,1,0.05,11.52,10.94,2024-10-08 07:39:22,LATAM,Marketplace,Card
7076,5,Ebook-56,Ebook,20.0,2,0.05,40.0,38.0,2024-10-08 09:04:41,EU,Email,Card
1878,38,Curso-18,Curso,118.97,1,0.0,118.97,118.97,2024-10-08 10:33:57,EU,Website,Card
3977,83,Ebook-17,Ebook,10.35,1,0.0,10.35,10.35,2024-10-08 11:33:01,EU,Website,Stripe
5271,6,Ebook-51,Ebook,10.47,2,0.0,20.93,20.93,2024-10-08 13:21:09,NA,Marketplace,Card
7207,1,Ebook-07,Ebook,8.18,3,0.0,24.55,24.55,2024-10-08 14:00:39,LATAM,Website,Card
4230,2,Ebook-30,Ebook,10.91,1,0.0,10.91,10.91,2024-10-08 14:47:29,NA,SocialAds,Card
1968,328,Ebook-48,Ebook,11.19,2,0.0,22.38,22.38,2024-10-08 15:09:26,NA,Website,PayPal
5786,1,Musica-26,Musica,28.97,1,0.0,28.97,28.97,2024-10-08 16:03:25,NA,Marketplace,Card
4848,5,Ebook-48,Ebook,14.52,3,0.0,43.55,43.55,2024-10-08 16:21:28,ASIA,Website,Card
538,4,Ebook-58,Ebook,11.7,1,0.0,11.7,11.7,2024-10-08 16:48:09,ASIA,Website,PayPal
6237,192,Curso-57,Curso,182.37,1,0.0,182.37,182.37,2024-10-08 17:06:41,ASIA,SocialAds,PayPal
1628,461,Curso-08,Curso,71.67,1,0.0,71.67,71.67,2024-10-08 18:11:28,ASIA,Marketplace,Card
6039,3,Ebook-39,Ebook,8.39,1,0.0,8.39,8.39,2024-10-08 19:11:22,EU,Website,Card
4135,249,Curso-55,Curso,104.83,1,0.0,104.83,104.83,2024-10-08 19:11:28,NA,Website,Card
1730,1,Curso-50,Curso,123.82,1,0.0,123.82,123.82,2024-10-08 19:55:45,NA,Marketplace,PayPal
1901,3,Curso-41,Curso,203.03,1,0.0,203.03,203.03,2024-10-08 21:42:47,NA,Website,Card
821,1,Plantilla-41,Plantilla,29.76,1,0.0,29.76,29.76,2024-10-08 22:19:13,NA,Website,Card
3511,18,Ebook-31,Ebook,10.34,2,0.0,20.68,20.68,2024-10-09 00:37:30,NA,Marketplace,Card
5191,1017,Ebook-31,Ebook,14.43,1,0.0,14.43,14.43,2024-10-09 05:04:40,LATAM,Website,PayPal
1974,1,Curso-54,Curso,143.42,1,0.0,143.42,143.42,2024-10-09 06:14:18,NA,Email,Card
3862,1965,Curso-22,Curso,104.46,1,0.0,104.46,104.46,2024-10-09 06:55:21,NA,SocialAds,Stripe
6236,1,Plantilla-56,Plantilla,12.38,1,0.0,12.38,12.38,2024-10-09 07:01:55,OTHER,Marketplace,Card
5089,1,Curso-49,Curso,153.49,1,0.0,153.49,153.49,2024-10-09 10:44:14,LATAM,Marketplace,Card
6983,638,Musica-23,Musica,35.94,1,0.0,35.94,35.94,2024-10-09 10:44:19,OTHER,SocialAds,Card
2040,60,Ebook-60,Ebook,8.47,2,0.0,16.93,16.93,2024-10-09 11:15:10,NA,Marketplace,Card
5954,1,Curso-14,Curso,135.04,1,0.0,135.04,135.04,2024-10-09 12:05:53,LATAM,SocialAds,Stripe
6727,28,Ebook-07,Ebook,6.91,1,0.0,6.91,6.91,2024-10-09 13:59:47,EU,Website,PayPal
7427,86,Ebook-47,Ebook,15.95,1,0.0,15.95,15.95,2024-10-09 14:11:03,LATAM,Website,Stripe
1785,1343,Curso-45,Curso,166.05,1,0.0,166.05,166.05,2024-10-09 15:14:06,EU,Website,Card
4864,2,Ebook-04,Ebook,3.0,1,0.05,3.0,2.85,2024-10-09 15:28:17,EU,SocialAds,Card
2212,7,Plantilla-52,Plantilla,30.62,2,0.0,61.24,61.24,2024-10-09 16:40:07,NA,Website,Card
2771,25,Ebook-11,Ebook,9.86,1,0.05,9.86,9.36,2024-10-09 17:23:03,EU,Marketplace,Card
6502,10,Ebook-22,Ebook,13.12,1,0.0,13.12,13.12,2024-10-09 17:46:18,ASIA,Website,PayPal
3368,1,Ebook-08,Ebook,11.13,2,0.0,22.26,22.26,2024-10-09 17:51:02,OTHER,Website,Stripe
3289,36,Musica-49,Musica,43.12,1,0.0,43.12,43.12,2024-10-09 18:47:12,EU,SocialAds,Stripe
462,1,Curso-42,Curso,183.64,1,0.0,183.64,183.64,2024-10-09 20:49:40,ASIA,Email,PayPal
3924,1,Ebook-24,Ebook,15.36,2,0.0,30.73,30.73,2024-10-09 21:01:46,OTHER,Email,Card
6592,1,Ebook-52,Ebook,9.56,1,0.0,9.56,9.56,2024-10-09 21:02:13,OTHER,SocialAds,Card
1568,1,Ebook-08,Ebook,19.47,1,0.0,19.47,19.47,2024-10-10 02:25:35,ASIA,SocialAds,Card
3027,10,Musica-27,Musica,44.0,1,0.0,44.0,44.0,2024-10-10 05:53:27,NA,Website,Stripe
5088,1791,Ebook-48,Ebook,12.64,1,0.0,12.64,12.64,2024-10-10 06:21:51,OTHER,SocialAds,Card
7776,18,Ebook-36,Ebook,15.27,1,0.0,15.27,15.27,2024-10-10 07:24:11,LATAM,Website,PayPal
6057,2487,Curso-57,Curso,34.05,1,0.0,34.05,34.05,2024-10-10 08:53:59,EU,Website,Stripe
6542,65,Plantilla-02,Plantilla,21.97,1,0.05,21.97,20.87,2024-10-10 09:46:16,EU,Website,PayPal
7510,1,Musica-10,Musica,48.55,1,0.0,48.55,48.55,2024-10-10 12:33:37,NA,Website,Card
13,6,Plantilla-13,Plantilla,9.0,1,0.0,9.0,9.0,2024-10-10 12:53:05,LATAM,Website,Card
3344,1,Ebook-44,Ebook,7.22,1,0.0,7.22,7.22,2024-10-10 13:41:14,ASIA,Email,Stripe
6291,1,Ebook-51,Ebook,11.37,2,0.0,22.75,22.75,2024-10-10 15:32:52,LATAM,Website,Card
7681,9,Musica-01,Musica,50.65,1,0.0,50.65,50.65,2024-10-10 15:39:45,LATAM,SocialAds,Card
1414,2,Ebook-34,Ebook,10.96,3,0.0,32.89,32.89,2024-10-10 18:00:40,NA,Website,Card
6848,10,Ebook-08,Ebook,11.0,1,0.0,11.0,11.0,2024-10-10 18:24:53,OTHER,Website,Card
7123,263,Curso-43,Curso,192.53,1,0.0,192.53,192.53,2024-10-10 20:19:39,EU,Website,Crypto
5908,36,Plantilla-28,Plantilla,15.69,1,0.0,15.69,15.69,2024-10-10 23:43:39,NA,Website,Card
7286,2488,Curso-26,Curso,155.3,1,0.0,155.3,155.3,2024-10-11 01:14:03,LATAM,Marketplace,PayPal
5527,1,Curso-07,Curso,179.49,1,0.05,179.49,170.51,2024-10-11 02:04:12,LATAM,Marketplace,Crypto
5105,1,Ebook-05,Ebook,15.8,2,0.0,31.6,31.6,2024-10-11 02:13:35,LATAM,Website,Stripe
7161,1,Plantilla-21,Plantilla,42.43,1,0.0,42.43,42.43,2024-10-11 02:27:16,EU,SocialAds,Card
5364,751,Curso-24,Curso,159.13,1,0.0,159.13,159.13,2024-10-11 09:43:34,EU,Website,Stripe
27,4,Ebook-27,Ebook,8.69,3,0.0,26.07,26.07,2024-10-11 09:53:23,LATAM,Email,Stripe
1085,1196,Musica-05,Musica,38.46,1,0.0,38.46,38.46,2024-10-11 10:14:10,NA,Marketplace,PayPal
6375,14,Ebook-15,Ebook,11.4,3,0.0,34.19,34.19,2024-10-11 11:04:29,ASIA,SocialAds,Card
5051,3,Ebook-11,Ebook,13.05,1,0.05,13.05,12.4,2024-10-11 12:19:00,ASIA,Marketplace,Card
111,5,Ebook-51,Ebook,17.24,2,0.0,34.47,34.47,2024-10-11 12:41:03,EU,Website,PayPal
6079,3,Curso-19,Curso,176.63,1,0.0,176.63,176.63,2024-10-11 13:43:37,NA,Email,Card
3092,11,Musica-32,Musica,22.01,1,0.0,22.01,22.01,2024-10-11 14:17:15,LATAM,Email,PayPal
3120,28,Ebook-60,Ebook,5.71,3,0.0,17.14,17.14,2024-10-11 14:39:46,EU,Email,Stripe
5509,37,Ebook-49,Ebook,13.63,1,0.0,13.63,13.63,2024-10-11 14:55:28,NA,Marketplace,Crypto
4284,4,Ebook-24,Ebook,13.27,1,0.0,13.27,13.27,2024-10-11 16:37:24,EU,Website,Card
5181,1,Ebook-21,Ebook,11.37,2,0.0,22.73,22.73,2024-10-11 20:37:13,NA,Website,Card
6874,40,Ebook-34,Ebook,6.36,1,0.0,6.36,6.36,2024-10-11 20:40:21,LATAM,Marketplace,PayPal
243,38,Musica-03,Musica,87.61,1,0.0,87.61,87.61,2024-10-11 21:32:44,NA,Website,Card
25,4,Curso-25,Curso,116.82,1,0.0,116.82,116.82,2024-10-11 22:52:20,NA,Email,Card
3036,256,Ebook-36,Ebook,11.21,1,0.0,11.21,11.21,2024-10-12 05:18:30,ASIA,Website,Card
2181,18,Ebook-21,Ebook,10.56,1,0.0,10.56,10.56,2024-10-12 08:33:45,LATAM,SocialAds,PayPal
1272,1,Plantilla-12,Plantilla,48.04,2,0.05,96.07,91.27,2024-10-12 09:17:46,EU,SocialAds,Card
7822,126,Ebook-22,Ebook,14.39,2,0.0,28.78,28.78,2024-10-12 09:25:34,ASIA,Email,Stripe
3326,7,Plantilla-26,Plantilla,26.08,1,0.0,26.08,26.08,2024-10-12 11:46:09,NA,SocialAds,Card
498,850,Ebook-18,Ebook,14.61,1,0.0,14.61,14.61,2024-10-12 15:44:22,EU,Website,Stripe
7763,12,Ebook-23,Ebook,13.11,1,0.0,13.11,13.11,2024-10-12 18:23:53,EU,SocialAds,Card
6572,1,Ebook-32,Ebook,8.2,2,0.0,16.4,16.4,2024-10-12 20:01:49,ASIA,SocialAds,PayPal
5135,27,Musica-35,Musica,79.17,1,0.0,79.17,79.17,2024-10-12 21:41:57,LATAM,Email,Stripe
1270,541,Ebook-10,Ebook,5.63,1,0.0,5.63,5.63,2024-10-12 22:35:01,NA,Website,PayPal
1934,6,Curso-14,Curso,159.58,1,0.0,159.58,159.58,2024-10-12 23:37:39,NA,Website,PayPal
6014,6,Curso-14,Curso,53.07,1,0.0,53.07,53.07,2024-10-13 00:31:34,LATAM,Website,PayPal
1639,29,Musica-19,Musica,50.65,1,0.0,50.65,50.65,2024-10-13 00:50:37,EU,Marketplace,Card
7483,1,Ebook-43,Ebook,9.76,1,0.0,9.76,9.76,2024-10-13 01:23:30,LATAM,Marketplace,PayPal
982,11,Plantilla-22,Plantilla,23.49,1,0.0,23.49,23.49,2024-10-13 01:32:04,LATAM,Website,Card
276,137,Curso-36,Curso,46.41,1,0.0,46.41,46.41,2024-10-13 01:56:48,LATAM,Website,PayPal
6947,8,Ebook-47,Ebook,11.5,1,0.0,11.5,11.5,2024-10-13 02:48:11,NA,Marketplace,Card
105,2,Musica-45,Musica,28.41,1,0.0,28.41,28.41,2024-10-13 03:46:34,LATAM,Email,Card
6042,247,Ebook-42,Ebook,10.9,1,0.0,10.9,10.9,2024-10-13 05:06:18,NA,Marketplace,Card
3143,1,Curso-23,Curso,104.46,1,0.0,104.46,104.46,2024-10-13 10:33:57,NA,Marketplace,Card
6314,11,Ebook-14,Ebook,16.32,3,0.0,48.95,48.95,2024-10-13 11:14:34,EU,Marketplace,PayPal
171,22,Curso-51,Curso,88.99,1,0.05,88.99,84.54,2024-10-13 14:16:54,LATAM,Website,Card
7630,2,Plantilla-10,Plantilla,13.0,1,0.0,13.0,13.0,2024-10-13 14:40:52,NA,Marketplace,PayPal
